,gas_fuel_flow,hpc_eta,ngp,npt
2018-08-14 20:02:03+00:00,4594.68,0.79,84.6,82.04
2018-08-14 20:02:33+00:00,4596.07,0.79,84.62,81.96
2018-08-14 20:03:03+00:00,4597.04,0.79,84.66,81.96
2018-08-14 20:03:33+00:00,4599.47,0.79,84.7,81.95
2018-08-14 20:04:03+00:00,4598.45,0.79,84.66,81.87
2018-08-14 20:04:33+00:00,4603.0,0.79,84.76,82.07
2018-08-14 20:05:03+00:00,4602.26,0.79,84.74,81.87
2018-08-14 20:05:33+00:00,4603.14,0.79,84.78,82.13
2018-08-14 20:06:03+00:00,4604.03,0.79,84.78,82.0
2018-08-14 20:06:33+00:00,4604.87,0.79,84.8,81.97
2018-08-14 20:07:03+00:00,4607.4,0.79,84.84,82.02
2018-08-14 20:07:33+00:00,4608.69,0.79,84.86,81.88
2018-08-14 20:08:03+00:00,4607.88,0.79,84.84,82.05
2018-08-14 20:08:33+00:00,4608.64,0.79,84.86,82.22
2018-08-14 20:09:03+00:00,4609.84,0.79,84.88,81.83
2018-08-14 20:09:33+00:00,4609.63,0.79,84.9,82.07
2018-08-14 20:10:03+00:00,4612.26,0.79,84.92,81.83
2018-08-14 20:10:33+00:00,4608.99,0.79,84.88,82.15
2018-08-14 20:11:03+00:00,4615.12,0.79,84.98,81.9
2018-08-14 20:11:33+00:00,4613.79,0.79,84.96,81.93
2018-08-14 20:12:03+00:00,4613.7,0.79,84.96,81.96
2018-08-14 20:12:33+00:00,4616.07,0.79,85.0,82.18
2018-08-14 20:13:03+00:00,4617.35,0.79,85.02,81.82
2018-08-14 20:13:33+00:00,4618.62,0.79,85.04,82.02
2018-08-14 20:14:03+00:00,4620.59,0.79,85.08,82.04
2018-08-14 20:14:33+00:00,4618.79,0.79,85.06,81.88
2018-08-14 20:15:03+00:00,4621.99,0.79,85.12,81.95
2018-08-14 20:15:33+00:00,4624.08,0.79,85.16,81.92
2018-08-14 20:16:03+00:00,4622.81,0.79,85.14,82.25
2018-08-14 20:16:33+00:00,4625.05,0.79,85.16,81.84
2018-08-14 20:17:03+00:00,4625.65,0.79,85.18,82.05
2018-08-14 20:17:33+00:00,4627.6,0.79,85.2,81.93
2018-08-14 20:18:03+00:00,4629.04,0.79,85.24,81.96
2018-08-14 20:18:33+00:00,4627.39,0.79,85.2,81.99
2018-08-14 20:19:03+00:00,4629.74,0.79,85.24,81.9
2018-08-14 20:19:33+00:00,4633.51,0.79,85.3,81.91
2018-08-14 20:20:03+00:00,4632.97,0.79,85.3,82.1
2018-08-14 20:20:33+00:00,4629.65,0.79,85.26,81.95
2018-08-14 20:21:03+00:00,4632.49,0.79,85.3,81.91
2018-08-14 20:21:33+00:00,4635.48,0.79,85.34,81.8
2018-08-14 20:22:03+00:00,4632.16,0.79,85.3,81.82
2018-08-14 20:22:33+00:00,4635.47,0.79,85.36,82.11
2018-08-14 20:23:03+00:00,4635.4,0.79,85.4,82.16
2018-08-14 20:23:33+00:00,4638.5,0.79,85.42,82.06
2018-08-14 20:24:03+00:00,4641.51,0.79,85.46,81.95
2018-08-14 20:24:33+00:00,4638.96,0.79,85.42,82.08
2018-08-14 20:25:03+00:00,4641.56,0.79,85.48,81.95
2018-08-14 20:25:33+00:00,4641.57,0.79,85.46,81.94
2018-08-14 20:26:03+00:00,4644.68,0.79,85.54,81.92
2018-08-14 20:26:33+00:00,4643.65,0.79,85.52,82.13
2018-08-14 20:27:03+00:00,4643.53,0.79,85.5,82.02
2018-08-14 20:27:33+00:00,4644.91,0.79,85.54,82.03
2018-08-14 20:28:03+00:00,4646.85,0.79,85.58,82.08
2018-08-14 20:28:33+00:00,4649.03,0.79,85.6,82.07
2018-08-14 20:29:03+00:00,4650.0,0.79,85.62,81.96
2018-08-14 20:29:33+00:00,4649.72,0.79,85.62,82.11
2018-08-14 20:30:03+00:00,4651.2,0.79,85.64,81.88
2018-08-14 20:30:33+00:00,4650.41,0.79,85.62,81.86
2018-08-14 20:31:03+00:00,4652.76,0.79,85.68,82.04
2018-08-14 20:31:33+00:00,4654.87,0.79,85.72,82.01
2018-08-14 20:32:03+00:00,4655.57,0.79,85.74,82.11
2018-08-14 20:32:33+00:00,4655.22,0.79,85.72,82.02
2018-08-14 20:33:03+00:00,4656.59,0.79,85.76,81.94
2018-08-14 20:33:33+00:00,4658.07,0.79,85.78,82.05
2018-08-14 20:34:03+00:00,4657.58,0.79,85.76,81.91
2018-08-14 20:34:33+00:00,4662.15,0.79,85.84,81.97
2018-08-14 20:35:03+00:00,4662.35,0.79,85.86,81.99
2018-08-14 20:35:33+00:00,4661.18,0.79,85.82,82.17
2018-08-14 20:36:03+00:00,4665.55,0.79,85.9,81.86
2018-08-14 20:36:33+00:00,4662.84,0.79,85.86,82.04
2018-08-14 20:37:03+00:00,4664.2,0.79,85.9,82.02
2018-08-14 20:37:33+00:00,4562.27,0.79,84.04,82.1
2018-08-14 20:38:03+00:00,4566.69,0.79,84.1,82.08
2018-08-14 20:38:33+00:00,4566.83,0.79,84.1,81.93
2018-08-14 20:39:03+00:00,4568.4,0.79,84.14,82.02
2018-08-14 20:39:33+00:00,4568.45,0.79,84.12,82.03
2018-08-14 20:40:03+00:00,4568.83,0.79,84.14,82.0
2018-08-14 20:40:33+00:00,4573.65,0.79,84.2,81.96
2018-08-14 20:41:03+00:00,4575.58,0.79,84.26,82.13
2018-08-14 20:41:33+00:00,4571.24,0.79,84.16,81.98
2018-08-14 20:42:03+00:00,4571.75,0.79,84.2,82.1
2018-08-14 20:42:33+00:00,4573.9,0.79,84.24,82.12
2018-08-14 20:43:03+00:00,4575.87,0.79,84.26,81.79
2018-08-14 20:43:33+00:00,4575.66,0.79,84.24,81.99
2018-08-14 20:44:03+00:00,4579.45,0.79,84.32,82.05
2018-08-14 20:44:33+00:00,4577.51,0.79,84.3,81.87
2018-08-14 20:45:03+00:00,4579.2,0.79,84.32,82.04
2018-08-14 20:45:33+00:00,4581.81,0.79,84.38,82.0
2018-08-14 20:46:03+00:00,4579.98,0.79,84.34,81.99
2018-08-14 20:46:33+00:00,4582.61,0.79,84.4,82.02
2018-08-14 20:47:03+00:00,4582.79,0.79,84.4,82.11
2018-08-14 20:47:33+00:00,4584.14,0.79,84.4,81.98
2018-08-14 20:48:03+00:00,4587.36,0.79,84.46,82.0
2018-08-14 20:48:33+00:00,4586.09,0.79,84.46,82.1
2018-08-14 20:49:03+00:00,4586.74,0.79,84.46,81.95
2018-08-14 20:49:33+00:00,4588.18,0.79,84.5,82.06
2018-08-14 20:50:03+00:00,4590.06,0.79,84.52,82.08
2018-08-14 20:50:33+00:00,4588.12,0.79,84.48,81.91
2018-08-14 20:51:03+00:00,4591.74,0.79,84.56,81.96
2018-08-14 20:51:33+00:00,4592.11,0.79,84.54,81.82
2018-08-14 20:52:03+00:00,4590.42,0.79,84.54,82.08
2018-08-14 20:52:33+00:00,4589.67,0.79,84.52,81.91
2018-08-14 20:53:03+00:00,4592.9,0.79,84.56,81.99
2018-08-14 20:53:33+00:00,4595.49,0.79,84.64,82.02
2018-08-14 20:54:03+00:00,4596.66,0.79,84.64,81.99
2018-08-14 20:54:33+00:00,4597.29,0.79,84.66,81.99
2018-08-14 20:55:03+00:00,4597.89,0.79,84.66,81.96
2018-08-14 20:55:33+00:00,4598.67,0.79,84.7,82.01
2018-08-14 20:56:03+00:00,4598.07,0.79,84.68,81.89
2018-08-14 20:56:33+00:00,4601.49,0.79,84.74,81.96
2018-08-14 20:57:03+00:00,4604.07,0.79,84.78,82.12
2018-08-14 20:57:33+00:00,4604.34,0.79,84.8,82.24
2018-08-14 20:58:03+00:00,4603.52,0.79,84.76,81.89
2018-08-14 20:58:33+00:00,4603.97,0.79,84.78,81.96
2018-08-14 20:59:03+00:00,4606.62,0.79,84.84,81.91
2018-08-14 20:59:33+00:00,4608.43,0.79,84.86,81.93
2018-08-14 21:00:03+00:00,4607.2,0.79,84.84,81.93
2018-08-14 21:00:33+00:00,4610.09,0.79,84.88,81.92
2018-08-14 21:01:03+00:00,4611.03,0.79,84.9,81.98
2018-08-14 21:01:33+00:00,4612.31,0.79,84.92,82.04
2018-08-14 21:02:03+00:00,4611.97,0.79,84.92,81.96
2018-08-14 21:02:33+00:00,4612.67,0.79,84.94,81.96
2018-08-14 21:03:03+00:00,4612.78,0.79,84.94,82.16
2018-08-14 21:03:33+00:00,4615.03,0.79,84.98,82.05
2018-08-14 21:04:03+00:00,4614.82,0.79,84.96,81.83
2018-08-14 21:04:33+00:00,4616.41,0.79,85.02,82.05
2018-08-14 21:05:03+00:00,4618.59,0.79,85.04,81.88
2018-08-14 21:05:33+00:00,4617.67,0.79,85.04,82.1
2018-08-14 21:06:03+00:00,4619.24,0.79,85.06,81.98
2018-08-14 21:06:33+00:00,4623.05,0.79,85.12,82.01
2018-08-14 21:07:03+00:00,4623.02,0.79,85.14,82.18
2018-08-14 21:07:33+00:00,4624.29,0.79,85.16,82.05
2018-08-14 21:08:03+00:00,4623.04,0.79,85.12,81.88
2018-08-14 21:08:33+00:00,4624.56,0.79,85.14,82.0
2018-08-14 21:09:03+00:00,4626.85,0.79,85.2,81.88
2018-08-14 21:09:33+00:00,4625.52,0.79,85.16,81.91
2018-08-14 21:10:03+00:00,4626.73,0.79,85.2,81.94
2018-08-14 21:10:33+00:00,4627.4,0.79,85.22,81.99
2018-08-14 21:11:03+00:00,4629.33,0.79,85.24,82.09
2018-08-14 21:11:33+00:00,4629.69,0.79,85.26,82.08
2018-08-14 21:12:03+00:00,4630.3,0.79,85.28,81.82
2018-08-14 21:12:33+00:00,4633.89,0.79,85.32,82.08
2018-08-14 21:13:03+00:00,4631.81,0.79,85.28,81.87
2018-08-14 21:13:33+00:00,4631.84,0.79,85.3,82.17
2018-08-14 21:14:03+00:00,4635.3,0.79,85.34,81.96
2018-08-14 21:14:33+00:00,4639.18,0.79,85.4,81.96
2018-08-14 21:15:03+00:00,4636.81,0.79,85.38,81.91
2018-08-14 21:15:33+00:00,4637.33,0.79,85.4,82.0
2018-08-14 21:16:03+00:00,4638.61,0.79,85.42,82.05
2018-08-14 21:16:33+00:00,4639.34,0.79,85.46,81.87
2018-08-14 21:17:03+00:00,4641.26,0.79,85.46,82.0
2018-08-14 21:17:33+00:00,4642.84,0.79,85.5,81.94
2018-08-14 21:18:03+00:00,4642.25,0.79,85.5,82.1
2018-08-14 21:18:33+00:00,4643.2,0.79,85.5,82.02
2018-08-14 21:19:03+00:00,4646.33,0.79,85.56,82.04
2018-08-14 21:19:33+00:00,4646.29,0.79,85.56,81.94
2018-08-14 21:20:03+00:00,4645.6,0.79,85.54,81.89
2018-08-14 21:20:33+00:00,4648.03,0.79,85.58,81.99
2018-08-14 21:21:03+00:00,4650.01,0.79,85.64,82.1
2018-08-14 21:21:33+00:00,4649.37,0.79,85.62,81.84
2018-08-14 21:22:03+00:00,4654.0,0.79,85.7,81.97
2018-08-14 21:22:33+00:00,4654.35,0.79,85.72,82.2
2018-08-14 21:23:03+00:00,4652.28,0.79,85.66,81.88
2018-08-14 21:23:33+00:00,4652.73,0.79,85.68,81.94
2018-08-14 21:24:03+00:00,4652.31,0.79,85.68,82.0
2018-08-14 21:24:33+00:00,4653.97,0.79,85.7,81.95
2018-08-14 21:25:03+00:00,4659.34,0.79,85.8,82.06
2018-08-14 21:25:33+00:00,4659.6,0.79,85.82,82.14
2018-08-14 21:26:03+00:00,4660.44,0.79,85.82,82.05
2018-08-14 21:26:33+00:00,4658.3,0.79,85.78,82.03
2018-08-14 21:27:03+00:00,4661.22,0.79,85.82,82.02
2018-08-14 21:27:33+00:00,4661.08,0.79,85.82,82.04
2018-08-14 21:28:03+00:00,4664.45,0.79,85.88,82.09
2018-08-14 21:28:33+00:00,4663.22,0.79,85.86,81.96
2018-08-14 21:29:03+00:00,4664.02,0.79,85.88,82.02
2018-08-14 21:29:33+00:00,4561.5,0.79,84.0,82.13
2018-08-14 21:30:03+00:00,4566.1,0.79,84.08,81.86
2018-08-14 21:30:33+00:00,4567.72,0.79,84.1,81.94
2018-08-14 21:31:03+00:00,4569.3,0.79,84.14,82.14
2018-08-14 21:31:33+00:00,4568.52,0.79,84.12,82.05
2018-08-14 21:32:03+00:00,4569.09,0.79,84.12,81.95
2018-08-14 21:32:33+00:00,4571.27,0.79,84.18,82.09
2018-08-14 21:33:03+00:00,4571.14,0.79,84.16,81.84
2018-08-14 21:33:33+00:00,4573.29,0.79,84.22,81.88
2018-08-14 21:34:03+00:00,4572.48,0.79,84.2,81.95
2018-08-14 21:34:33+00:00,4573.87,0.79,84.22,81.97
2018-08-14 21:35:03+00:00,4575.94,0.79,84.26,82.05
2018-08-14 21:35:33+00:00,4576.32,0.79,84.28,81.97
2018-08-14 21:36:03+00:00,4576.37,0.79,84.28,82.1
2018-08-14 21:36:33+00:00,4576.5,0.79,84.3,81.87
2018-08-14 21:37:03+00:00,4579.55,0.79,84.34,81.96
2018-08-14 21:37:33+00:00,4582.88,0.79,84.38,81.9
2018-08-14 21:38:03+00:00,4580.47,0.79,84.34,82.07
2018-08-14 21:38:33+00:00,4584.85,0.79,84.42,81.96
2018-08-14 21:39:03+00:00,4582.6,0.79,84.38,81.92
2018-08-14 21:39:33+00:00,4583.33,0.79,84.38,82.02
2018-08-14 21:40:03+00:00,4584.48,0.79,84.42,81.86
2018-08-14 21:40:33+00:00,4585.61,0.79,84.46,82.15
2018-08-14 21:41:03+00:00,4588.74,0.79,84.48,82.19
2018-08-14 21:41:33+00:00,4588.97,0.79,84.5,81.87
2018-08-14 21:42:03+00:00,4588.37,0.79,84.48,81.71
2018-08-14 21:42:33+00:00,4594.18,0.79,84.6,82.03
2018-08-14 21:43:03+00:00,4592.03,0.79,84.54,81.91
2018-08-14 21:43:33+00:00,4592.81,0.79,84.58,82.11
2018-08-14 21:44:03+00:00,4592.12,0.79,84.56,81.88
2018-08-14 21:44:33+00:00,4593.32,0.79,84.58,81.93
2018-08-14 21:45:03+00:00,4595.27,0.79,84.6,82.03
2018-08-14 21:45:33+00:00,4595.2,0.79,84.62,81.81
2018-08-14 21:46:03+00:00,4597.63,0.79,84.66,81.94
2018-08-14 21:46:33+00:00,4598.72,0.79,84.68,81.97
2018-08-14 21:47:03+00:00,4598.33,0.79,84.66,81.9
2018-08-14 21:47:33+00:00,4599.08,0.79,84.7,82.05
2018-08-14 21:48:03+00:00,4601.75,0.79,84.72,82.08
2018-08-14 21:48:33+00:00,4601.81,0.79,84.74,81.99
2018-08-14 21:49:03+00:00,4601.65,0.79,84.74,81.96
2018-08-14 21:49:33+00:00,4603.57,0.79,84.78,82.01
2018-08-14 21:50:03+00:00,4607.02,0.79,84.82,82.0
2018-08-14 21:50:33+00:00,4604.65,0.79,84.8,82.11
2018-08-14 21:51:03+00:00,4606.43,0.79,84.84,81.96
2018-08-14 21:51:33+00:00,4608.31,0.79,84.88,81.86
2018-08-14 21:52:03+00:00,4607.55,0.79,84.84,82.0
2018-08-14 21:52:33+00:00,4607.41,0.79,84.84,81.74
2018-08-14 21:53:03+00:00,4610.35,0.79,84.9,82.0
2018-08-14 21:53:33+00:00,4610.81,0.79,84.92,82.19
2018-08-14 21:54:03+00:00,4612.93,0.79,84.94,81.93
2018-08-14 21:54:33+00:00,4610.94,0.79,84.9,82.02
2018-08-14 21:55:03+00:00,4613.44,0.79,84.92,81.75
2018-08-14 21:55:33+00:00,4613.9,0.79,84.96,81.96
2018-08-14 21:56:03+00:00,4617.3,0.79,85.02,82.04
2018-08-14 21:56:33+00:00,4616.7,0.79,85.02,81.95
2018-08-14 21:57:03+00:00,4620.16,0.79,85.08,82.13
2018-08-14 21:57:33+00:00,4616.42,0.79,85.04,82.1
2018-08-14 21:58:03+00:00,4621.84,0.79,85.1,81.99
2018-08-14 21:58:33+00:00,4619.34,0.79,85.06,81.91
2018-08-14 21:59:03+00:00,4622.08,0.79,85.12,81.98
2018-08-14 21:59:33+00:00,4624.49,0.79,85.16,82.0
2018-08-14 22:00:03+00:00,4623.91,0.79,85.14,81.95
2018-08-14 22:00:33+00:00,4624.24,0.79,85.14,81.88
2018-08-14 22:01:03+00:00,4624.68,0.79,85.16,82.13
2018-08-14 22:01:33+00:00,4626.22,0.79,85.18,82.11
2018-08-14 22:02:03+00:00,4625.85,0.79,85.18,82.02
2018-08-14 22:02:33+00:00,4630.03,0.79,85.24,81.88
2018-08-14 22:03:03+00:00,4630.12,0.79,85.24,81.89
2018-08-14 22:03:33+00:00,4631.42,0.79,85.28,82.08
2018-08-14 22:04:03+00:00,4631.79,0.79,85.28,82.02
2018-08-14 22:04:33+00:00,4631.58,0.79,85.28,81.97
2018-08-14 22:05:03+00:00,4633.4,0.79,85.32,81.92
2018-08-14 22:05:33+00:00,4635.97,0.79,85.36,82.06
2018-08-14 22:06:03+00:00,4634.57,0.79,85.34,82.03
2018-08-14 22:06:33+00:00,4637.67,0.79,85.38,81.94
2018-08-14 22:07:03+00:00,4637.06,0.79,85.38,81.93
2018-08-14 22:07:33+00:00,4638.86,0.79,85.42,82.07
2018-08-14 22:08:03+00:00,4641.65,0.79,85.48,82.03
2018-08-14 22:08:33+00:00,4641.7,0.79,85.46,81.9
2018-08-14 22:09:03+00:00,4641.85,0.79,85.48,82.06
2018-08-14 22:09:33+00:00,4643.01,0.79,85.5,82.05
2018-08-14 22:10:03+00:00,4642.7,0.79,85.48,82.03
2018-08-14 22:10:33+00:00,4643.95,0.79,85.52,82.08
2018-08-14 22:11:03+00:00,4644.73,0.79,85.52,81.96
2018-08-14 22:11:33+00:00,4646.41,0.79,85.56,81.94
2018-08-14 22:12:03+00:00,4649.4,0.79,85.6,82.01
2018-08-14 22:12:33+00:00,4647.32,0.78,85.54,82.01
2018-08-14 22:13:03+00:00,4648.43,0.79,85.6,82.15
2018-08-14 22:13:33+00:00,4651.68,0.79,85.64,81.96
2018-08-14 22:14:03+00:00,4652.32,0.79,85.66,82.11
2018-08-14 22:14:33+00:00,4651.87,0.79,85.66,82.04
2018-08-14 22:15:03+00:00,4652.39,0.79,85.68,82.14
2018-08-14 22:15:33+00:00,4653.2,0.79,85.68,82.02
2018-08-14 22:16:03+00:00,4655.13,0.79,85.74,82.12
2018-08-14 22:16:33+00:00,4656.36,0.79,85.74,81.97
2018-08-14 22:17:03+00:00,4654.93,0.79,85.7,81.89
2018-08-14 22:17:33+00:00,4657.95,0.79,85.76,81.96
2018-08-14 22:18:03+00:00,4660.22,0.79,85.82,81.98
2018-08-14 22:18:33+00:00,4659.09,0.79,85.8,81.98
2018-08-14 22:19:03+00:00,4659.86,0.79,85.82,82.01
2018-08-14 22:19:33+00:00,4664.29,0.79,85.9,82.0
2018-08-14 22:20:03+00:00,4664.97,0.79,85.9,81.96
2018-08-14 22:20:33+00:00,4663.43,0.79,85.86,81.95
2018-08-14 22:21:03+00:00,4569.26,0.79,84.14,82.14
2018-08-14 22:21:33+00:00,4564.5,0.79,84.06,82.07
2018-08-14 22:22:03+00:00,4566.66,0.79,84.08,81.9
2018-08-14 22:22:33+00:00,4567.07,0.79,84.1,81.93
2018-08-14 22:23:03+00:00,4566.55,0.79,84.08,81.94
2018-08-14 22:23:33+00:00,4570.73,0.79,84.16,82.01
2018-08-14 22:24:03+00:00,4567.91,0.79,84.12,82.04
2018-08-14 22:24:33+00:00,4572.3,0.79,84.18,81.88
2018-08-14 22:25:03+00:00,4572.07,0.79,84.2,82.06
2018-08-14 22:25:33+00:00,4570.64,0.79,84.16,81.82
2018-08-14 22:26:03+00:00,4572.88,0.79,84.18,82.07
2018-08-14 22:26:33+00:00,4576.07,0.79,84.26,81.93
2018-08-14 22:27:03+00:00,4574.26,0.79,84.24,82.15
2018-08-14 22:27:33+00:00,4574.26,0.79,84.22,81.96
2018-08-14 22:28:03+00:00,4577.81,0.79,84.28,81.96
2018-08-14 22:28:33+00:00,4581.95,0.78,84.32,81.78
2018-08-14 22:29:03+00:00,4579.23,0.79,84.32,81.92
2018-08-14 22:29:33+00:00,4580.5,0.79,84.36,82.07
2018-08-14 22:30:03+00:00,4583.91,0.79,84.4,81.86
2018-08-14 22:30:33+00:00,4582.49,0.79,84.38,81.97
2018-08-14 22:31:03+00:00,4584.79,0.79,84.42,82.0
2018-08-14 22:31:33+00:00,4583.74,0.79,84.4,82.0
2018-08-14 22:32:03+00:00,4584.53,0.79,84.42,82.04
2018-08-14 22:32:33+00:00,4586.0,0.79,84.42,81.93
2018-08-14 22:33:03+00:00,4586.8,0.79,84.46,82.04
2018-08-14 22:33:33+00:00,4589.08,0.79,84.52,81.8
2018-08-14 22:34:03+00:00,4587.23,0.79,84.48,82.03
2018-08-14 22:34:33+00:00,4589.67,0.79,84.5,81.92
2018-08-14 22:35:03+00:00,4590.55,0.79,84.54,82.04
2018-08-14 22:35:33+00:00,4592.45,0.79,84.58,81.86
2018-08-14 22:36:03+00:00,4593.39,0.79,84.6,82.09
2018-08-14 22:36:33+00:00,4596.72,0.79,84.64,82.03
2018-08-14 22:37:03+00:00,4596.12,0.79,84.62,81.88
2018-08-14 22:37:33+00:00,4595.52,0.79,84.62,82.04
2018-08-14 22:38:03+00:00,4598.39,0.79,84.66,82.21
2018-08-14 22:38:33+00:00,4597.36,0.79,84.66,82.06
2018-08-14 22:39:03+00:00,4600.87,0.79,84.72,82.03
2018-08-14 22:39:33+00:00,4598.92,0.79,84.7,82.08
2018-08-14 22:40:03+00:00,4601.8,0.79,84.74,82.13
2018-08-14 22:40:33+00:00,4601.58,0.79,84.72,82.11
2018-08-14 22:41:03+00:00,4603.4,0.79,84.78,82.05
2018-08-14 22:41:33+00:00,4604.52,0.79,84.78,82.07
2018-08-14 22:42:03+00:00,4603.19,0.79,84.76,81.83
2018-08-14 22:42:33+00:00,4606.23,0.79,84.8,82.03
2018-08-14 22:43:03+00:00,4607.97,0.79,84.86,82.01
2018-08-14 22:43:33+00:00,4605.48,0.79,84.8,81.98
2018-08-14 22:44:03+00:00,4609.01,0.79,84.88,82.12
2018-08-14 22:44:33+00:00,4611.14,0.79,84.9,81.94
2018-08-14 22:45:03+00:00,4609.48,0.79,84.9,82.06
2018-08-14 22:45:33+00:00,4613.22,0.79,84.94,81.89
2018-08-14 22:46:03+00:00,4613.04,0.79,84.94,81.93
2018-08-14 22:46:33+00:00,4614.18,0.79,84.98,82.08
2018-08-14 22:47:03+00:00,4616.79,0.79,85.0,81.96
2018-08-14 22:47:33+00:00,4614.54,0.79,84.96,81.83
2018-08-14 22:48:03+00:00,4619.21,0.79,85.06,81.97
2018-08-14 22:48:33+00:00,4618.81,0.79,85.04,81.84
2018-08-14 22:49:03+00:00,4617.09,0.79,85.02,81.93
2018-08-14 22:49:33+00:00,4617.73,0.79,85.02,81.99
2018-08-14 22:50:03+00:00,4620.01,0.79,85.06,81.93
2018-08-14 22:50:33+00:00,4622.05,0.79,85.12,82.18
2018-08-14 22:51:03+00:00,4621.91,0.79,85.1,82.07
2018-08-14 22:51:33+00:00,4622.25,0.79,85.12,81.94
2018-08-14 22:52:03+00:00,4624.97,0.79,85.16,81.98
2018-08-14 22:52:33+00:00,4626.83,0.79,85.18,81.81
2018-08-14 22:53:03+00:00,4625.84,0.79,85.18,81.91
2018-08-14 22:53:33+00:00,4629.07,0.79,85.24,81.95
2018-08-14 22:54:03+00:00,4626.71,0.79,85.2,82.18
2018-08-14 22:54:33+00:00,4630.43,0.79,85.24,81.94
2018-08-14 22:55:03+00:00,4629.65,0.79,85.26,82.01
2018-08-14 22:55:33+00:00,4630.27,0.79,85.26,81.98
2018-08-14 22:56:03+00:00,4632.65,0.79,85.3,82.0
2018-08-14 22:56:33+00:00,4634.92,0.79,85.34,82.09
2018-08-14 22:57:03+00:00,4633.62,0.79,85.34,82.14
2018-08-14 22:57:33+00:00,4633.86,0.79,85.32,81.84
2018-08-14 22:58:03+00:00,4636.15,0.79,85.36,81.99
2018-08-14 22:58:33+00:00,4635.3,0.79,85.36,81.92
2018-08-14 22:59:03+00:00,4640.65,0.79,85.46,82.16
2018-08-14 22:59:33+00:00,4638.56,0.79,85.42,81.96
2018-08-14 23:00:03+00:00,4641.3,0.79,85.48,82.16
2018-08-14 23:00:33+00:00,4639.98,0.79,85.46,82.12
2018-08-14 23:01:03+00:00,4640.92,0.79,85.46,82.02
2018-08-14 23:01:33+00:00,4641.83,0.79,85.46,81.84
2018-08-14 23:02:03+00:00,4643.46,0.79,85.5,81.77
2018-08-14 23:02:33+00:00,4645.24,0.79,85.56,82.23
2018-08-14 23:03:03+00:00,4645.95,0.79,85.54,81.91
2018-08-14 23:03:33+00:00,4647.42,0.79,85.6,82.07
2018-08-14 23:04:03+00:00,4646.02,0.79,85.56,82.18
2018-08-14 23:04:33+00:00,4648.28,0.79,85.58,82.07
2018-08-14 23:05:03+00:00,4651.46,0.79,85.64,82.0
2018-08-14 23:05:33+00:00,4649.02,0.79,85.62,81.86
2018-08-14 23:06:03+00:00,4652.34,0.79,85.68,82.07
2018-08-14 23:06:33+00:00,4651.13,0.79,85.64,81.98
2018-08-14 23:07:03+00:00,4653.22,0.79,85.7,82.0
2018-08-14 23:07:33+00:00,4653.43,0.79,85.68,81.85
2018-08-14 23:08:03+00:00,4656.06,0.79,85.72,82.1
2018-08-14 23:08:33+00:00,4656.87,0.79,85.76,81.9
2018-08-14 23:09:03+00:00,4656.87,0.79,85.74,81.9
2018-08-14 23:09:33+00:00,4656.66,0.79,85.76,81.91
2018-08-14 23:10:03+00:00,4658.8,0.79,85.78,81.93
2018-08-14 23:10:33+00:00,4660.59,0.79,85.82,82.0
2018-08-14 23:11:03+00:00,4662.73,0.79,85.86,81.97
2018-08-14 23:11:33+00:00,4663.08,0.79,85.86,82.05
2018-08-14 23:12:03+00:00,4662.85,0.79,85.86,82.09
2018-08-14 23:12:33+00:00,4662.23,0.79,85.84,81.89
2018-08-14 23:13:03+00:00,4565.08,0.79,84.06,81.96
2018-08-14 23:13:33+00:00,4564.15,0.79,84.06,82.11
2018-08-14 23:14:03+00:00,4567.28,0.79,84.1,82.08
2018-08-14 23:14:33+00:00,4570.02,0.79,84.16,81.92
2018-08-14 23:15:03+00:00,4567.88,0.79,84.12,81.83
2018-08-14 23:15:33+00:00,4568.49,0.79,84.12,81.83
2018-08-14 23:16:03+00:00,4570.85,0.79,84.16,81.92
2018-08-14 23:16:33+00:00,4570.5,0.79,84.16,82.28
2018-08-14 23:17:03+00:00,4573.06,0.79,84.22,81.94
2018-08-14 23:17:33+00:00,4572.66,0.79,84.18,81.81
2018-08-14 23:18:03+00:00,4574.97,0.79,84.24,82.21
2018-08-14 23:18:33+00:00,4577.27,0.79,84.28,81.98
2018-08-14 23:19:03+00:00,4576.14,0.79,84.26,81.89
2018-08-14 23:19:33+00:00,4576.52,0.79,84.28,82.11
2018-08-14 23:20:03+00:00,4578.66,0.79,84.3,82.2
2018-08-14 23:20:33+00:00,4576.68,0.79,84.28,81.94
2018-08-14 23:21:03+00:00,4578.51,0.79,84.32,81.97
2018-08-14 23:21:33+00:00,4580.24,0.79,84.32,81.96
2018-08-14 23:22:03+00:00,4581.92,0.79,84.36,81.81
2018-08-14 23:22:33+00:00,4582.34,0.79,84.4,82.1
2018-08-14 23:23:03+00:00,4584.99,0.79,84.42,81.99
2018-08-14 23:23:33+00:00,4585.46,0.79,84.44,82.01
2018-08-14 23:24:03+00:00,4585.81,0.79,84.42,81.94
2018-08-14 23:24:33+00:00,4587.01,0.79,84.46,82.04
2018-08-14 23:25:03+00:00,4586.33,0.79,84.46,81.91
2018-08-14 23:25:33+00:00,4586.47,0.79,84.46,81.91
2018-08-14 23:26:03+00:00,4591.64,0.79,84.54,81.91
2018-08-14 23:26:33+00:00,4587.72,0.79,84.5,82.17
2018-08-14 23:27:03+00:00,4591.52,0.79,84.54,82.06
